step,train_loss,train_bpc,avg_val_loss,avg_val_bpc,step_time_ms,peak_memory_mb
52,5.875251293182373,8.476195904650679,,,,
53,5.847662448883057,8.436393615796197,,,,
54,5.950689792633057,8.585030653700285,,,,
55,5.929264068603516,8.55411986789541,,,,
56,5.830147743225098,8.41112523680083,,,,
57,5.862013816833496,8.45709826316827,,,,
58,5.947968006134033,8.581103945815785,,,,
59,5.9463887214660645,8.578825519657155,,,,
60,5.910728931427002,8.527379317408657,,,,
61,5.885172367095947,8.490508988786086,,,,
62,5.919826507568359,8.540504345391904,,,,
63,5.90801477432251,8.523463616413814,,,,
64,5.882857799530029,8.487169773636934,,,,
65,5.821963787078857,8.399318283853797,,,,
66,5.809829235076904,8.38181182585717,,,,
67,5.811666488647461,8.384462422472268,,,,
68,5.855270862579346,8.447370236504865,,,,
69,5.808364391326904,8.379698503043368,,,,
70,5.880136966705322,8.48324444161364,,,,
71,5.851113796234131,8.441372857503978,,,,
72,5.87322998046875,8.47327976682265,,,,
73,5.7936530113220215,8.35847446806569,,,,
74,5.872172832489014,8.471754624674798,,,,
75,5.849215507507324,8.438634205771638,,,,
76,5.817363262176514,8.392681129391699,,,,
77,5.817647457122803,8.393091136031357,,,,
78,5.8924641609191895,8.501028823574062,,,,
79,5.8268327713012695,8.406342743245638,,,,
80,5.840006351470947,8.425348202027184,,,,
81,5.981712818145752,8.629787418760822,,,,
82,5.803110599517822,8.372118883654542,,,,
83,5.861548900604248,8.456427530829904,,,,
84,5.913819313049316,8.531837795649626,,,,
85,5.870519161224365,8.46936888134203,,,,
86,5.909268379211426,8.525272185970287,,,,
87,5.873783588409424,8.474078454253256,,,,
88,5.817147254943848,8.392369496828335,,,,
89,5.8424601554870605,8.428888292912545,,,,
90,5.906550407409668,8.521350981530615,,,,
91,5.904173374176025,8.517921647472411,,,,
92,5.852689266204834,8.44364578021778,,,,
93,5.857849597930908,8.45109056520833,,,,
94,5.856268405914307,8.448809387327286,,,,
95,5.834406852722168,8.417269832950856,,,,
96,5.891191005706787,8.499192048862847,,,,
97,5.796475410461426,8.362546329307518,,,,
98,5.823678493499756,8.401792082303807,,,,
99,5.918384552001953,8.538424043247067,,,,
100,5.818911075592041,8.394914152130502,,,,
101,5.883906364440918,8.488682533033922,,,,
102,5.853713035583496,8.44512276722339,,,,
103,5.916860580444336,8.536225417038438,,,,
104,5.8936285972595215,8.50270875010769,,,,
105,5.787075519561768,8.348985153321683,,,,
106,5.707943916320801,8.234822381748348,,,,
107,5.858299255371094,8.451739283767385,,,,
108,5.795976638793945,8.361826753896308,,,,
109,5.842327117919922,8.428696360274182,,,,
110,5.822933673858643,8.400717534701217,,,,
111,5.884729862213135,8.489870589186083,,,,
112,5.802820205688477,8.37169993391704,,,,
113,5.79384183883667,8.358746888584657,,,,
114,5.813843727111816,8.387603513607626,,,,
115,5.916995048522949,8.53641941346861,,,,
116,5.824471950531006,8.40293679882795,,,,
117,5.815914154052734,8.390590508287811,,,,
118,5.8679704666137695,8.465691892266582,,,,
119,5.810168266296387,8.382300944516224,,,,
120,5.805312633514404,8.37529574718128,,,,
121,5.8395094871521,8.424631378338388,,,,
122,5.859033107757568,8.452798008966095,,,,
123,5.854337692260742,8.446023956313912,,,,
124,5.76530647277832,8.317579057482325,,,,
125,5.8501691818237305,8.440010066978541,,,,
126,5.946226119995117,8.578590935321378,,,,
127,5.877610206604004,8.479599097345952,,,,
128,5.83357572555542,8.416070769909041,,,,
129,5.782647609710693,8.342597029738036,,,,
130,5.8262810707092285,8.405546807537444,,,,
131,5.802500247955322,8.371238332482124,,,,
132,5.845765113830566,8.433656339925065,,,,
133,5.866981506347656,8.464265124195025,,,,
134,5.831404209136963,8.412937933940924,,,,
135,5.825592994689941,8.404554123676665,,,,
136,5.776505470275879,8.333735795634981,,,,
137,5.754963397979736,8.302657154762864,,,,
138,5.768821716308594,8.322650481890967,,,,
139,5.763691425323486,8.315249036528435,,,,
140,5.797255516052246,8.363671783774764,,,,
141,5.819942951202393,8.39640283395637,,,,
142,5.848759174346924,8.437975856184135,,,,
143,5.750049591064453,8.295568029894298,,,,
144,5.838217735290527,8.42276777433364,,,,
145,5.770792484283447,8.32549369907503,,,,
146,5.806639671325684,8.377210258050685,,,,
147,5.775734901428223,8.332624099779803,,,,
148,5.855027198791504,8.447018703966501,,,,
149,5.830546855926514,8.41170103471592,,,,
150,5.774962902069092,8.331510340132816,,,,
151,5.844424724578857,8.431722566998763,,,,
152,5.783100128173828,8.34324987588071,,,,
153,5.802022933959961,8.37054971394807,,,,
154,5.823073863983154,8.400919786298632,,,,
155,5.79202127456665,8.35612036954068,,,,
156,5.7667765617370605,8.319699947532765,,,,
157,5.798045635223389,8.364811684784684,,,,
158,5.831511974334717,8.413093406257305,,,,
159,5.809266090393066,8.380999379814494,,,,
160,5.7972493171691895,8.36366284067692,,,,
161,5.803181171417236,8.372220697383852,,,,
162,5.785114765167236,8.346156382680292,,,,
163,5.844021797180176,8.431141265638848,,,,
164,5.7100653648376465,8.237882985003102,,,,
165,5.79421329498291,8.359282786524746,,,,
166,5.807240009307861,8.37807636268043,,,,
167,5.838885307312012,8.423730877178471,,,,
168,5.857265472412109,8.450247850219101,,,,
169,5.888249397277832,8.494948204970155,,,,
170,5.762896537780762,8.314102256212482,,,,
171,5.791197776794434,8.35493231338852,,,,
172,5.798687934875488,8.36573832730753,,,,
173,5.848759651184082,8.437976544114738,,,,
174,5.787091255187988,8.349007855031598,,,,
175,5.780773639678955,8.339893462466472,,,,
176,5.818006992340088,8.393609835706359,,,,
177,5.743769645690918,8.286507983846846,,,,
178,5.814147472381592,8.388041725402024,,,,
179,5.754701137542725,8.302278792930965,,,,
180,5.793087959289551,8.3576592703006,,,,
181,5.770740032196045,8.325418026708652,,,,
182,5.813385963439941,8.386943100228313,,,,
183,5.71498441696167,8.244979677108306,,,,
184,5.803420543670654,8.372566038546784,,,,
185,5.821713447570801,8.398957120286985,,,,
186,5.735015869140625,8.273878953828689,,,,
187,5.8755083084106445,8.47656669924594,,,,
188,5.7696733474731445,8.32387912594873,,,,
189,5.726901054382324,8.262171750819155,,,,
190,5.748029708862305,8.292653955858079,,,,
191,5.839416980743408,8.424497919801318,,,,
192,5.80782413482666,8.378919077669657,,,,
193,5.830979824066162,8.412325675703853,,,,
194,5.789015769958496,8.351784342947127,,,,
195,5.728760242462158,8.264853992242012,,,,
196,5.752407073974609,8.298969158797762,,,,
197,5.768341064453125,8.321957047842687,,,,
198,5.803971767425537,8.373361286324375,,,,
199,5.7475433349609375,8.291952266642559,,,,
200,5.778392314910889,8.336457937032836,5.813994884490967,8.38782158760892,,
201,5.766885757446289,8.319857483640956,,,,
202,5.838253021240234,8.422818681198294,,,,
203,5.763853549957275,8.315482932933609,,,,
204,5.796660900115967,8.36281393431226,,,,
205,5.761149883270264,8.31158236641204,,,,
206,5.757373332977295,8.306133956032706,,,,
207,5.821951866149902,8.39930108558871,,,,
208,5.789085865020752,8.351885468745834,,,,
209,5.822640895843506,8.400295145310697,,,,
210,5.822422504425049,8.399980073094317,,,,
211,5.857324600219727,8.45033315361393,,,,
212,5.731960773468018,8.269471382452377,,,,
213,5.850519180297852,8.440515008041475,,,,
214,5.856858253479004,8.449660357483754,,,,
215,5.792592525482178,8.356944510403615,,,,
216,5.7685933113098145,8.322320963131913,,,,
217,5.751073837280273,8.297045704830513,,,,
218,5.678736209869385,8.19268456849515,,,,
219,5.759682655334473,8.30946560394522,,,,
220,5.773431777954102,8.329301394965134,,,,
221,5.740133285522461,8.281261825064927,,,,
222,5.778796672821045,8.337041302184563,,,,
223,5.7796125411987305,8.338218351447068,,,,
224,5.725022315979004,8.259461304241558,,,,
225,5.661503314971924,8.167822756486421,,,,
226,5.806558132171631,8.377092621917495,,,,
227,5.7144951820373535,8.244273860309164,,,,
228,5.687737941741943,8.205671322427103,,,,
229,5.685287952423096,8.202136734986569,,,,
230,5.7366108894348145,8.276180081697232,,,,
231,5.775435447692871,8.332192079360835,,,,
232,5.725895881652832,8.26072159310708,,,,
233,5.729547500610352,8.26598976566831,,,,
234,5.772061347961426,8.327324282410816,,,,
235,5.7809247970581055,8.340111536467766,,,,
236,5.758185386657715,8.307305501850383,,,,
237,5.707882404327393,8.234733638700503,,,,
238,5.745657444000244,8.28923150110591,,,,
239,5.743189811706543,8.285671460233049,,,,
240,5.749055862426758,8.294134382516706,,,,
241,5.678485870361328,8.192323404928338,,,,
242,5.755298614501953,8.30314076997709,,,,
243,5.657745838165283,8.162401863331226,,,,
244,5.780509948730469,8.339513036842764,,,,
245,5.753691673278809,8.30082244384346,,,,
246,5.77764368057251,8.335377885985418,,,,
247,5.6558427810668945,8.159656332292853,,,,
248,5.697792053222656,8.22017633920087,,,,
249,5.727010250091553,8.262329286927345,,,,
250,5.788417816162109,8.3509216779704,,,,
251,5.710968971252441,8.239186613496642,,,,
252,5.729852676391602,8.266430041254518,,,,
253,5.767704963684082,8.321039348417685,,,,
254,5.740254878997803,8.281437247368807,,,,
255,5.809837818145752,8.381824208608032,,,,
256,5.65701150894165,8.16134245020191,,,,
257,5.719565391540527,8.25158862641566,,,,
258,5.7164459228515625,8.247088184407884,,,,
259,5.7345967292785645,8.273274262828254,,,,
260,5.714644432067871,8.244489182588044,,,,
261,5.714208602905273,8.24386041401649,,,,
262,5.6927595138549805,8.212915919612048,,,,
263,5.680734634399414,8.195567685654213,,,,
264,5.687055587768555,8.204686893733562,,,,
265,5.673434734344482,8.185036156045978,,,,
266,5.6215386390686035,8.110165916749967,,,,
267,5.789194107055664,8.352041628992817,,,,
268,5.816774845123291,8.391832223027041,,,,
269,5.690360069274902,8.20945425281548,,,,
270,5.6988019943237305,8.22163337621898,,,,
271,5.677134990692139,8.19037449752876,,,,
272,5.653588771820068,8.156404484330338,,,,
273,5.697500228881836,8.219755325671558,,,,
274,5.648742198944092,8.14941235767686,,,,
275,5.599367618560791,8.078179895411898,,,,
276,5.664478302001953,8.172114755521354,,,,
277,5.729358673095703,8.265717345149342,,,,
278,5.753454208374023,8.30047985440294,,,,
279,5.691641330718994,8.211302722346954,,,,
280,5.586807727813721,8.060059803316992,,,,
281,5.702488422393799,8.226951767714262,,,,
282,5.642542362213135,8.140467883970787,,,,
283,5.685900688171387,8.203020725812005,,,,
284,5.675302982330322,8.1877314681503,,,,
285,5.6729631423950195,8.184355792679165,,,,
286,5.7117085456848145,8.240253593862596,,,,
287,5.642200946807861,8.139975325658716,,,,
288,5.811870574951172,8.384756856770544,,,,
289,5.6013312339782715,8.08101279363691,,,,
290,5.717231750488281,8.248221894042372,,,,
291,5.641545295715332,8.13902942107897,,,,
292,5.736367225646973,8.275828549158868,,,,
293,5.667142391204834,8.175958223802835,,,,
294,5.660407066345215,8.166241204029088,,,,
295,5.736755847930908,8.276389212600682,,,,
296,5.7098212242126465,8.237530764534135,,,,
297,5.622729778289795,8.111884367397389,,,,
298,5.58178186416626,8.052809014756617,,,,
299,5.701131343841553,8.22499391721684,,,,
300,5.633908748626709,8.128012212464698,,,,
301,5.646059036254883,8.14554137217124,,,,
302,5.664266109466553,8.171808626402818,,,,
303,5.6227874755859375,8.111967607000405,,,,
304,5.65126895904541,8.153057701944547,,,,
305,5.58991003036499,8.064535479823046,,,,
306,5.6769843101501465,8.19015711145807,,,,
307,5.574312686920166,8.042033269784156,,,,
308,5.631991386413574,8.125246043508222,,,,
309,5.5421528816223145,7.995636478164991,,,,
310,5.687350273132324,8.205112034846495,,,,
311,5.647008895874023,8.146911729933315,,,,
312,5.586489200592041,8.059600265673888,,,,
313,5.739047050476074,8.279694719150266,,,,
314,5.59505558013916,8.071958938964888,,,,
315,5.560211181640625,8.021689098048293,,,,
316,5.5856733322143555,8.058423216411382,,,,
317,5.61686897277832,8.10342901235037,,,,
318,5.694447994232178,8.215351881878867,,,,
319,5.613524436950684,8.098603867097761,,,,
320,5.6953020095825195,8.216583965589649,,,,
321,5.624354362487793,8.114228146963347,,,,
322,5.597891330718994,8.076050062263613,,,,
323,5.580954551696777,8.051615455159629,,,,
324,5.591032981872559,8.066155556394174,,,,
325,5.537606716156006,7.989077747791687,,,,
326,5.712725639343262,8.241720949839756,,,,
327,5.5771918296813965,8.046186994767796,,,,
328,5.533658027648926,7.9833809944645076,,,,
329,5.645624160766602,8.144913979460892,,,,
330,5.6111273765563965,8.095145639954213,,,,
331,5.602514266967773,8.082719549464073,,,,
332,5.625498294830322,8.115878492481025,,,,
333,5.603523254394531,8.084175210620975,,,,
334,5.654688358306885,8.157990852301896,,,,
335,5.6200456619262695,8.108012006030561,,,,
336,5.618851184844971,8.106288739868916,,,,
337,5.619260311126709,8.106878984326677,,,,
338,5.578531265258789,8.04811939183289,,,,
339,5.586076736450195,8.059005205701903,,,,
340,5.610449314117432,8.094167402636105,,,,
341,5.494200229644775,7.926455424959522,,,,
342,5.628121852874756,8.119663486661215,,,,
343,5.585206031799316,8.05774904442,,,,
344,5.480274677276611,7.906365099616332,,,,
345,5.573619842529297,8.041033706617341,,,,
346,5.602487564086914,8.08268102535028,,,,
347,5.6127495765686035,8.097485979867153,,,,
348,5.501331329345703,7.936743427134135,,,,
349,5.516251564025879,7.958268775716124,,,,
350,5.570871353149414,8.03706847461905,,,,
351,5.538397312164307,7.99021833673221,,,,
352,5.517364025115967,7.959873717813975,,,,
353,5.598877906799316,8.077473390682155,,,,
354,5.61696195602417,8.103563158818043,,,,
355,5.5532917976379395,8.011706537061613,,,,
356,5.540450096130371,7.993179877980067,,,,
357,5.583735466003418,8.055627466438956,,,,
358,5.577232837677002,8.046246156799691,,,,
359,5.578675270080566,8.048327146875131,,,,
360,5.493952751159668,7.926098388976331,,,,
361,5.634190082550049,8.128418091520736,,,,
362,5.588618755340576,8.062672563748901,,,,
363,5.52992057800293,7.977988994394657,,,,
364,5.578392505645752,8.047919204027286,,,,
365,5.629465579986572,8.121602075101741,,,,
366,5.579730987548828,8.049850225231173,,,,
367,5.517542362213135,7.960131003859667,,,,
368,5.5943708419799805,8.070971070618333,,,,
369,5.534900665283203,7.985173741617102,,,,
370,5.518764495849609,7.961894169996312,,,,
371,5.603744983673096,8.084495098351582,,,,
372,5.542865753173828,7.996664934417151,,,,
373,5.570938587188721,8.037165472834136,,,,
374,5.601775646209717,8.081653944959328,,,,
375,5.5166497230529785,7.958843197770006,,,,
376,5.627467632293701,8.118719645873279,,,,
377,5.487479209899902,7.916759043103877,,,,
378,5.459017276763916,7.8756971533144755,,,,
379,5.611153602600098,8.095183476137402,,,,
380,5.509860515594482,7.949048441838067,,,,
381,5.497928619384766,7.931834354347907,,,,
382,5.577731609344482,8.046965732210902,,,,
383,5.535232067108154,7.9856518533865,,,,
384,5.568742275238037,8.03399686447464,,,,
385,5.580409526824951,8.050829150479885,,,,
386,5.535191059112549,7.985592691354603,,,,
387,5.401923179626465,7.793327782510242,,,,
388,5.519838333129883,7.963443389715284,,,,
389,5.487854480743408,7.917300444488792,,,,
390,5.505708694458008,7.943058630073817,,,,
391,5.639585971832275,8.13620271422939,,,,
392,5.504961967468262,7.9419813307488125,,,,
393,5.549164295196533,8.005751809758138,,,,
394,5.5693206787109375,8.034831324296626,,,,
395,5.442355155944824,7.851658794238079,,,,
396,5.516467094421387,7.958579720348884,,,,
397,5.580737590789795,8.05130244673506,,,,
398,5.452817440032959,7.866752679608402,,,,
399,5.468044757843018,7.888721055499015,,,,
400,5.508060932159424,7.946452191740642,5.528420448303223,7.975824764716199,,
401,5.497616767883301,7.93138444773325,,,,
402,5.527700424194336,7.974785989504988,,,,
403,5.512563228607178,7.952947632498429,,,,
404,5.486861228942871,7.915867485041804,,,,
405,5.523439884185791,7.9686393295631515,,,,
406,5.473404407501221,7.896453395481807,,,,
407,5.42892599105835,7.832284604653082,,,,
408,5.519927024841309,7.9635713448075265,,,,
409,5.515443325042725,7.957102733343274,,,,
410,5.523448944091797,7.968652400244617,,,,
411,5.5743327140808105,8.042062162869502,,,,
412,5.488979339599609,7.918923272782334,,,,
413,5.503727912902832,7.9402009663470805,,,,
414,5.486641883850098,7.915551036964216,,,,
415,5.4715657234191895,7.893800735074898,,,,
416,5.420989036560059,7.820833999758636,,,,
417,5.600523471832275,8.079847439194664,,,,
418,5.423572540283203,7.824561207768135,,,,
419,5.433797359466553,7.83931250369794,,,,
420,5.5040106773376465,7.9406089091949275,,,,
421,5.455764293670654,7.871004090737731,,,,
422,5.446069717407227,7.857017773638964,,,,
423,5.461535930633545,7.879330802761905,,,,
424,5.462151527404785,7.880218921170961,,,,
425,5.557194232940674,8.017336561120258,,,,
426,5.502131462097168,7.937897774686726,,,,
427,5.535528182983398,7.986079058291244,,,,
428,5.544572830200195,7.999127725977506,,,,
429,5.401209831237793,7.7922986383274795,,,,
430,5.4623236656188965,7.880467264118806,,,,
431,5.406475067138672,7.7998947680507875,,,,
432,5.53129243850708,7.979968170740786,,,,
433,5.341777324676514,7.70655565584392,,,,
434,5.462296485900879,7.88042805207441,,,,
435,5.45730447769165,7.873226106586879,,,,
436,5.556639194488525,8.01653580989784,,,,
437,5.41860294342041,7.817391595018966,,,,
438,5.353390216827393,7.723309517760372,,,,
439,5.404067516326904,7.7964214064339625,,,,
440,5.459282875061035,7.876080330660598,,,,
441,5.422503471374512,7.823018867355198,,,,
442,5.464931488037109,7.884229556589081,,,,
443,5.431149482727051,7.835492425056975,,,,
444,5.451196670532227,7.864414403487272,,,,
445,5.383142471313477,7.7662329477627114,,,,
446,5.454665184020996,7.869418410696777,,,,
447,5.357115745544434,7.7286843195651365,,,,
448,5.494049549102783,7.926238038888831,,,,
449,5.495266437530518,7.9279936377888385,,,,
450,5.4355692863464355,7.8418688538203645,,,,
451,5.35331916809082,7.723207016100458,,,,
452,5.461873531341553,7.879817857629148,,,,
453,5.431479454040527,7.835968473034564,,,,
454,5.497961044311523,7.931881133628941,,,,
455,5.442114353179932,7.851311389283336,,,,
456,5.404628276824951,7.797230412823621,,,,
457,5.329765319824219,7.6892259960123805,,,,
458,5.429506301879883,7.833121816197482,,,,
459,5.394064903259277,7.781990686165366,,,,
460,5.481457233428955,7.908071167512891,,,,
461,5.344319820404053,7.710223701821523,,,,
462,5.551639556884766,8.009322857520655,,,,
463,5.395299434661865,7.783771738497701,,,,
464,5.362617015838623,7.7366209749371535,,,,
465,5.611948490142822,8.096330256453356,,,,
466,5.447409152984619,7.858950170704059,,,,
467,5.481056213378906,7.907492617875389,,,,
468,5.355562686920166,7.726443729589696,,,,
469,5.365812301635742,7.74123079791088,,,,
470,5.421365737915039,7.821377464935363,,,,
471,5.424797058105469,7.826327813557798,,,,
472,5.467624664306641,7.888114988637374,,,,
473,5.5011749267578125,7.936517785896203,,,,
474,5.416412353515625,7.814231241826711,,,,
475,5.426808834075928,7.829230192773759,,,,
476,5.3537278175354,7.723796572627616,,,,
477,5.449983596801758,7.862664308032092,,,,
478,5.444090366363525,7.854162173704038,,,,
479,5.398923397064209,7.789000011083931,,,,
480,5.403726577758789,7.795929536052495,,,,
481,5.369060039520264,7.745916293250986,,,,
482,5.409924030303955,7.8048705701055505,,,,
483,5.384687900543213,7.768462530848497,,,,
484,5.350956439971924,7.719798319960357,,,,
485,5.39812707901001,7.787851166976167,,,,
486,5.425749778747559,7.8277022989034934,,,,
487,5.455532550811768,7.870669756464454,,,,
488,5.416707515716553,7.814657070870248,,,,
489,5.416243076324463,7.813987026462486,,,,
490,5.37464714050293,7.7539767761316245,,,,
491,5.374795436859131,7.754190722549298,,,,
492,5.416292190551758,7.814057883314642,,,,
493,5.449469566345215,7.861922718841572,,,,
494,5.393867492675781,7.781705882895537,,,,
495,5.395585060119629,7.784183808929169,,,,
496,5.340640068054199,7.70491494135469,,,,
497,5.44143009185791,7.8503242088673835,,,,
498,5.405434608459473,7.798393703474057,,,,
499,5.389538288116455,7.775460160946803,,,,
500,5.350651741027832,7.719358732304752,,,,
501,5.396640777587891,7.785706887285209,,,,
502,5.428359508514404,7.831467343096182,,,,
503,5.343538761138916,7.709096871493069,,,,
504,5.438205718994141,7.845672422126847,,,,
505,5.2997331619262695,7.645898750745815,,,,
506,5.456264972686768,7.871726417871355,,,,
507,5.309603214263916,7.660138226306652,,,,
508,5.274580478668213,7.609611099344366,,,,
509,5.386270999908447,7.770746460451956,,,,
510,5.474005699157715,7.897320875972758,,,,
511,5.480501174926758,7.906691866652971,,,,
512,5.273542881011963,7.608114162351256,,,,
513,5.373467445373535,7.752274835818686,,,,
514,5.418205738067627,7.816818548826292,,,,
515,5.397334098815918,7.786707138382628,,,,
516,5.458539962768555,7.875008534780421,,,,
517,5.272189140319824,7.606161127368058,,,,
518,5.3770623207092285,7.757461144638105,,,,
519,5.368916988372803,7.745709914069951,,,,
520,5.316470146179199,7.670045114926953,,,,
521,5.282563209533691,7.621127745576743,,,,
522,5.4291768074035645,7.832646456150497,,,,
523,5.375864505767822,7.755733062962236,,,,
524,5.258296966552734,7.58611895716711,,,,
525,5.258813858032227,7.586864673941251,,,,
526,5.442190647125244,7.851421458179889,,,,
527,5.254082679748535,7.580039026493807,,,,
528,5.369309902191162,7.746276768887195,,,,
529,5.447727680206299,7.859409708347164,,,,
530,5.423192024230957,7.824012239146581,,,,
531,5.390717029571533,7.777160725398534,,,,
532,5.403704643249512,7.795897891244736,,,,
533,5.372037410736084,7.750211731938936,,,,
534,5.393806457519531,7.7816178277782955,,,,
535,5.3654561042785645,7.740716913750102,,,,
536,5.227741718292236,7.542037052028558,,,,
537,5.333472728729248,7.694574656454214,,,,
538,5.28448486328125,7.6239001059086515,,,,
539,5.367924213409424,7.744277642553565,,,,
540,5.445387840270996,7.856034032876029,,,,
541,5.331023693084717,7.691041444874888,,,,
542,5.367857933044434,7.744182020199686,,,,
543,5.36549711227417,7.740776075781999,,,,
544,5.304269313812256,7.6524430345764465,,,,
545,5.250997543334961,7.575588115489478,,,,
546,5.451375484466553,7.864672377463566,,,,
547,5.245002269744873,7.566938764012286,,,,
548,5.421562194824219,7.821660892343985,,,,
549,5.32014274597168,7.6753435564347345,,,,
550,5.361926555633545,7.735624851423356,,,,
551,5.411048412322998,7.806492710468488,,,,
552,5.3723859786987305,7.750714609210059,,,,
553,5.3160271644592285,7.669406027396347,,,,
554,5.225975513458252,7.539488957073375,,,,
555,5.431951999664307,7.836650212262584,,,,
556,5.397658824920654,7.787175619123578,,,,
557,5.279735088348389,7.617047629167674,,,,
558,5.259676933288574,7.588109828333497,,,,
559,5.261633396148682,7.590932407599458,,,,
560,5.305154323577881,7.653719833776452,,,,
561,5.2559285163879395,7.582702005859767,,,,
562,5.320510387420654,7.675873950929995,,,,
563,5.254884243011475,7.581195437838209,,,,
564,5.283234596252441,7.622096351866403,,,,
565,5.3184895515441895,7.67295850103257,,,,
566,5.393495559692383,7.781169297024845,,,,
567,5.358675003051758,7.730933852638422,,,,
568,5.398726463317871,7.788715895744705,,,,
569,5.39938497543335,7.7896659279080716,,,,
570,5.327420234680176,7.685842753304607,,,,
571,5.3255391120910645,7.683128867073992,,,,
572,5.288590431213379,7.629823188404367,,,,
573,5.349815368652344,7.718152102026298,,,,
574,5.35016393661499,7.718654979297421,,,,
575,5.3357014656066895,7.697790044094745,,,,
576,5.2652764320373535,7.596188197409825,,,,
577,5.293524265289307,7.6369412063582764,,,,
578,5.269268989562988,7.601948240352523,,,,
579,5.279754638671875,7.617075834322415,,,,
580,5.366528511047363,7.7422640696772635,,,,
581,5.281050205230713,7.618944941771992,,,,
582,5.213281631469727,7.521175556478899,,,,
583,5.366123676300049,7.741680016594934,,,,
584,5.214401721954346,7.522791505466406,,,,
585,5.200811862945557,7.503185483268046,,,,
586,5.26786994934082,7.599929851961996,,,,
587,5.288036823272705,7.62902450097376,,,,
588,5.392384052276611,7.7795657307882005,,,,
589,5.296965599060059,7.641906001523384,,,,
590,5.263748645782471,7.5939840677563675,,,,
591,5.298419952392578,7.64400418986391,,,,
592,5.233938694000244,7.55097739815101,,,,
593,5.3235626220703125,7.680277394722687,,,,
594,5.326015472412109,7.68381610974684,,,,
595,5.238519668579102,7.557586347458367,,,,
596,5.213891983032227,7.522056107651317,,,,
597,5.235967636108398,7.553904542868695,,,,
598,5.2790632247924805,7.616078334947411,,,,
599,5.283188343048096,7.622029622597868,,,,
600,5.326206207275391,7.684091281988221,5.320881080627442,7.676408748181119,,
601,5.218657970428467,7.528931974032812,,,,
602,5.256396770477295,7.5833775537123564,,,,
603,5.258520603179932,7.586441596620128,,,,
604,5.215544700622559,7.524440475122879,,,,
605,5.284278869628906,7.6236029198879605,,,,
606,5.206114292144775,7.510835271578424,,,,
607,5.225253105163574,7.538446742209146,,,,
608,5.2635273933410645,7.593664867956366,,,,
609,5.195118427276611,7.494971591862838,,,,
610,5.278425216674805,7.615157883799993,,,,
611,5.237512588500977,7.556133438023878,,,,
612,5.263784885406494,7.59403635048223,,,,
613,5.229861736297607,7.545095591491502,,,,
614,5.219557762145996,7.530230099081525,,,,
615,5.246910095214844,7.569691174356694,,,,
616,5.305293083190918,7.653920021582056,,,,
617,5.253604888916016,7.57934972002915,,,,
618,5.374608516693115,7.753921053752745,,,,
619,5.261070251464844,7.590119961556782,,,,
620,5.232802867889404,7.549338747453589,,,,
621,5.275103569030762,7.610365759216352,,,,
622,5.281422138214111,7.619481527642684,,,,
623,5.31633186340332,7.669845615051952,,,,
624,5.220619201660156,7.531761432604807,,,,
625,5.3428144454956055,7.708051904906427,,,,
