step,train_loss,train_bpc,avg_val_loss,avg_val_bpc
5001,3.50217342376709,5.052568230801903,,
5002,3.557257652282715,5.132037974112589,,
5003,3.5899009704589844,5.1791323273636545,,
5004,3.5732014179229736,5.155039965734886,,
5005,3.5230674743652344,5.082711973983929,,
5006,3.487391948699951,5.031243070025518,,
5007,3.5867297649383545,5.174557244885402,,
5008,3.4715447425842285,5.00838038435042,,
5009,3.604914665222168,5.20079251034392,,
5010,3.4725513458251953,5.009832605854305,,
5011,3.4762768745422363,5.015207407659069,,
5012,3.4675378799438477,5.002599703489619,,
5013,3.582491159439087,5.1684422297513235,,
5014,3.5813658237457275,5.166818713527179,,
5015,3.517793655395508,5.075103461509759,,
5016,3.488051414489746,5.032194478050091,,
5017,3.635164976119995,5.244434483861564,,
5018,3.58872389793396,5.177434170669034,,
5019,3.455470085144043,4.985189555777475,,
5020,3.5643725395202637,5.142302586646685,,
5021,3.420714855194092,4.9350483578837245,,
5022,3.4367103576660156,4.958124989976497,,
5023,3.5513579845428467,5.123526552721389,,
5024,3.5503642559051514,5.122092905343797,,
5025,3.5134682655334473,5.068863243005852,,
5026,3.544981002807617,5.114326512796134,,
5027,3.3882501125335693,4.888211634643653,,
5028,3.4980335235595703,5.0465956173027395,,
5029,3.4886703491210938,5.033087411973371,,
5030,3.5161585807800293,5.072744547470524,,
5031,3.567413091659546,5.146689176139592,,
5032,3.5208659172058105,5.079535798387795,,
5033,3.4496703147888184,4.976822255847698,,
5034,3.5404367446899414,5.107770534145244,,
5035,3.554870128631592,5.128593505581109,,
5036,3.504782199859619,5.056331899133385,,
5037,3.4546775817871094,4.984046215114539,,
5038,3.484722852706909,5.0273923784727,,
5039,3.483278274536133,5.0253082927095445,,
5040,3.5142834186553955,5.070039260372452,,
5041,3.624464988708496,5.22899766508542,,
5042,3.4981191158294678,5.046719100846059,,
5043,3.5390419960021973,5.1057583371301485,,
5044,3.545071840286255,5.114457563576091,,
5045,3.5083112716674805,5.0614232735295275,,
5046,3.556473731994629,5.130907016200515,,
5047,3.4449195861816406,4.969968403245513,,
5048,3.549342632293701,5.120619014025903,,
5049,3.4412074089050293,4.964612863497646,,
5050,3.457183361053467,4.987661290435676,,
5051,3.5319907665252686,5.095585563331614,,
5052,3.5121119022369385,5.066906424404335,,
5053,3.474543809890747,5.012707123880826,,
5054,3.4135031700134277,4.924644095437128,,
5055,3.544924736022949,5.114245336984927,,
5056,3.4662094116210938,5.0006831288284035,,
5057,3.3761954307556152,4.870820405023104,,
5058,3.609435558319092,5.207314780395241,,
5059,3.5686745643615723,5.148509096551022,,
5060,3.6145920753479004,5.214754061940963,,
5061,3.404341220855713,4.911426196822417,,
5062,3.54782772064209,5.118433458498738,,
5063,3.5028016567230225,5.05347457937195,,
5064,3.5407533645629883,5.108227320065935,,
5065,3.4842257499694824,5.026675210818602,,
5066,3.4011590480804443,4.9068352919402844,,
5067,3.459751605987549,4.991366484665864,,
5068,3.487215995788574,5.030989223632845,,
5069,3.5026979446411133,5.053324954465699,,
5070,3.4614219665527344,4.993776305569753,,
5071,3.4949564933776855,5.042156401118668,,
5072,3.5037288665771484,5.054812260430361,,
5073,3.3691484928131104,4.8606538226,,
5074,3.501042127609253,5.050936115445214,,
5075,3.3930768966674805,4.895175212177088,,
5076,3.4552931785583496,4.9849343335235945,,
5077,3.43300724029541,4.952782520910095,,
5078,3.5520920753479004,5.1245856218854025,,
5079,3.401388168334961,4.907165842595243,,
5080,3.4766948223114014,5.015810378832994,,
5081,3.5439281463623047,5.112807562023714,,
5082,3.4121079444885254,4.9226312104914305,,
5083,3.5123510360717773,5.067251421601966,,
5084,3.5675320625305176,5.146860814825153,,
5085,3.48600172996521,5.029237408351156,,
5086,3.469160795211792,5.004941075298465,,
5087,3.4827516078948975,5.024548473358032,,
5088,3.500922679901123,5.05076378882905,,
5089,3.572293281555176,5.153729801900614,,
5090,3.565167188644409,5.143449022997337,,
5091,3.537144422531128,5.103020717293715,,
5092,3.5001142024993896,5.049597402490899,,
5093,3.469562292098999,5.0055203128665715,,
5094,3.4829883575439453,5.024890030902646,,
5095,3.431457757949829,4.9505470904141795,,
5096,3.556157112121582,5.130450230279824,,
5097,3.4672842025756836,5.002233724408583,,
5098,3.49965238571167,5.048931141701456,,
5099,3.6280384063720703,5.234153017027684,,
5100,3.5980262756347656,5.190854664846463,,
5101,3.530872344970703,5.093972022101219,,
5102,3.6231374740600586,5.227082466285412,,
5103,3.5004091262817383,5.050022887569133,,
5104,3.5342893600463867,5.09890173280555,,
5105,3.504861831665039,5.05644678354416,,
5106,3.4301445484161377,4.948652529532275,,
5107,3.6169068813323975,5.2180936210554165,,
5108,3.5203795433044434,5.078834109172274,,
5109,3.4728870391845703,5.010316908999135,,
5110,3.481701135635376,5.023032962238629,,
5111,3.578876256942749,5.16322702784656,,
5112,3.456820011138916,4.987137087315846,,
5113,3.4041056632995605,4.911086359104312,,
5114,3.420445442199707,4.934659677092775,,
5115,3.55224609375,5.124807823470317,,
5116,3.5879688262939453,5.1763448325584696,,
5117,3.545930862426758,5.115696870558208,,
5118,3.454298496246338,4.983499310284795,,
5119,3.5424365997314453,5.110655715096118,,
5120,3.483315944671631,5.025362639227217,,
5121,3.552858829498291,5.1256918142957515,,
5122,3.4886865615844727,5.033110801613888,,
5123,3.5455477237701416,5.1151441183183355,,
5124,3.3774592876434326,4.872643765087552,,
5125,3.545698881149292,5.11536219231963,,
5126,3.588628053665161,5.177295896617741,,
5127,3.5667343139648438,5.145709906925579,,
5128,3.5157742500305176,5.0721900754041425,,
5129,3.4711287021636963,5.007780164898908,,
5130,3.4883837699890137,5.032673965680696,,
5131,3.463809013366699,4.99722008617063,,
5132,3.4345297813415527,4.954979083326914,,
5133,3.495887517929077,5.043499585621907,,
5134,3.5158443450927734,5.07229120120285,,
5135,3.439239978790283,4.9617744618278055,,
5136,3.537276268005371,5.103210930105569,,
5137,3.4735472202301025,5.011269348919613,,
5138,3.466097354888916,5.000521465136592,,
5139,3.3910655975341797,4.892273520891731,,
5140,3.5023579597473145,5.052834459945438,,
5141,3.575164794921875,5.157872519994597,,
5142,3.4701709747314453,5.006398456281877,,
5143,3.4552512168884277,4.984873795630491,,
5144,3.520198345184326,5.078572695542963,,
5145,3.4417500495910645,4.965395728524372,,
5146,3.4133663177490234,4.924446659353938,,
5147,3.4778871536254883,5.017530549306924,,
5148,3.4076087474823,4.916140241282566,,
5149,3.501389503479004,5.051437272889829,,
5150,3.5694870948791504,5.149681330299304,,
5151,3.5483877658843994,5.119241432992491,,
5152,3.458186149597168,4.989108008494734,,
5153,3.41583251953125,4.928004636434988,,
5154,3.4897687435150146,5.034672060118421,,
5155,3.472707509994507,5.010057903126936,,
5156,3.399374485015869,4.904260711656868,,
5157,3.4349818229675293,4.955631241538986,,
5158,3.4782745838165283,5.018089492922229,,
5159,3.372814655303955,4.865942977044635,,
5160,3.37689208984375,4.871825471634746,,
5161,3.5534753799438477,5.126581308566014,,
5162,3.5624806880950928,5.139573221977493,,
5163,3.434812545776367,4.955387026174761,,
5164,3.4686338901519775,5.004180911981652,,
5165,3.45314621925354,4.981836925981556,,
5166,3.4790992736816406,5.019279268900897,,
5167,3.6063735485076904,5.202897234025179,,
5168,3.475712776184082,5.014393585755187,,
5169,3.597756862640381,5.190465984055513,,
5170,3.4837279319763184,5.0259570112685985,,
5171,3.4371118545532227,4.958704227544603,,
5172,3.448216438293457,4.974724755437775,,
