step,train_loss,train_bpc,avg_val_loss,avg_val_bpc
1,8.865594863891602,12.790349744667079,,
2,8.136343002319336,11.738261700417725,,
3,7.660277366638184,11.051444168682876,,
4,7.360219478607178,10.618552141640928,,
5,7.170616626739502,10.345013047513026,,
6,7.030059337615967,10.142231743533706,,
7,6.975344657897949,10.063295146440694,,
8,6.8023176193237305,9.813669895949966,,
9,6.780355930328369,9.781985876146813,,
10,6.637239456176758,9.575512448618769,,
11,6.563318252563477,9.468866694749345,,
12,6.480963706970215,9.350054200227282,,
13,6.40053653717041,9.23402232120437,,
14,6.393843650817871,9.224366527254327,,
15,6.295651435852051,9.082705105669236,,
16,6.257168769836426,9.027186354248308,,
17,6.190263271331787,8.930662123347462,,
18,6.198101997375488,8.941971014537597,,
19,6.072540760040283,8.760824440106214,,
20,6.121438980102539,8.831369659698327,,
21,6.034481525421143,8.70591657106115,,
22,6.005120277404785,8.66355724415364,,
23,6.036792755126953,8.709250970696077,,
24,6.02154016494751,8.687246134483484,,
25,5.97916316986084,8.626109053824168,,
26,5.9279961585998535,8.552290660420834,,
27,5.8916168212890625,8.49980637089173,,
28,6.006192207336426,8.665103712150199,,
29,5.875208377838135,8.476133990896368,,
30,5.942622184753418,8.573391555820495,,
31,5.985574722290039,8.635358968718174,,
32,5.960662841796875,8.599418722271468,,
33,5.879098892211914,8.481746816689927,,
34,5.973893165588379,8.618506044794826,,
35,5.915107250213623,8.533695896209547,,
36,5.841584205627441,8.427624564394005,,
37,5.914280891418457,8.532503712473765,,
38,5.915054798126221,8.533620223843167,,
39,5.841466903686523,8.427455333465556,,
40,5.919640064239502,8.540235364525955,,
41,5.995510101318359,8.649692690771683,,
42,5.90094518661499,8.513264357287046,,
43,5.875886917114258,8.47711291614508,,
44,5.949621677398682,8.583489689148553,,
45,5.887843132019043,8.494362088096016,,
46,5.843505859375,8.430396924725914,,
47,5.923240661621094,8.545429928512615,,
48,5.860694885253906,8.455195447119124,,
49,5.827395439147949,8.40715450135771,,
50,5.781308650970459,8.340665320603545,,
51,5.867859840393066,8.465532292366582,,
52,5.831974029541016,8.413760011012048,,
53,5.802968502044678,8.371913880334713,,
54,5.905238628387451,8.51945848444052,,
55,5.883542537689209,8.48815764198349,,
56,5.784200668334961,8.344837619713477,,
57,5.820010662078857,8.39650052010206,,
58,5.9048380851745605,8.51888062273362,,
59,5.8997063636779785,8.511477113579279,,
60,5.874956130981445,8.475770075607143,,
61,5.839552402496338,8.4246932920927,,
62,5.873865604400635,8.474196778317049,,
63,5.863507270812988,8.459252861818278,,
64,5.847474575042725,8.436122571138437,,
65,5.779290199279785,8.337753310359135,,
66,5.76339054107666,8.314814952317658,,
67,5.776727676391602,8.334056371296189,,
68,5.814585208892822,8.388673245695992,,
69,5.768792152404785,8.322607830193553,,
70,5.842914581298828,8.429543890777634,,
71,5.810225963592529,8.38238418411924,,
72,5.830137252807617,8.411110102327555,,
73,5.745285511016846,8.288694915235217,,
74,5.830117225646973,8.411081209242209,,
75,5.803539276123047,8.372737333267045,,
76,5.771968841552734,8.327190823873746,,
77,5.777482986450195,8.335146053372055,,
78,5.847436904907227,8.436068224620765,,
79,5.783906936645508,8.34441385446175,,
80,5.799735069274902,8.367249022912711,,
81,5.945662498474121,8.577777801348098,,
82,5.766757965087891,8.31967311823923,,
83,5.821106910705566,8.398082072559395,,
84,5.869356155395508,8.467691018600211,,
85,5.836910247802734,8.420881468618976,,
86,5.870758056640625,8.469713534574359,,
87,5.844185829162598,8.431377913766434,,
88,5.781064987182617,8.340313788065181,,
89,5.811931610107422,8.384844911887786,,
90,5.863955020904541,8.45989882865492,,
91,5.874332904815674,8.474870950308432,,
92,5.8149566650390625,8.38920914363608,,
93,5.823404788970947,8.401397210137427,,
94,5.810433864593506,8.382684121862345,,
95,5.797272682189941,8.363696549276488,,
96,5.853860855102539,8.44533602571046,,
97,5.7556939125061035,8.30371106444735,,
98,5.790321350097656,8.353667896939376,,
99,5.887629985809326,8.494054583116274,,
100,5.777914047241211,8.335767942637576,,
101,5.8477630615234375,8.436538769153525,,
102,5.820891380310059,8.397771127926635,,
103,5.8787994384765625,8.48131479627096,,
104,5.859588623046875,8.453599448119116,,
105,5.746161937713623,8.289959331684361,,
106,5.666474342346191,8.1749944330274,,
107,5.824448585510254,8.402903090228381,,
108,5.7544450759887695,8.301909374196912,,
109,5.800711631774902,8.368657904788579,,
110,5.785594940185547,8.346849128797968,,
