step,train_loss,train_bpc,avg_val_loss,avg_val_bpc
1,8.861298561096191,12.784151489929982,,
2,8.44879150390625,12.189029604190354,,
3,8.122246742248535,11.7179250959185,,
4,7.855831623077393,11.333569324672451,,
5,7.656305313110352,11.045713706756127,,
6,7.492852210998535,10.809900726921493,,
7,7.385937213897705,10.655654990807466,,
8,7.238713264465332,10.443255729061294,,
9,7.199997425079346,10.387400579575278,,
10,7.0998854637146,10.24296954938069,,
11,7.020639419555664,10.128641674462527,,
12,6.931748390197754,10.000399027228354,,
13,6.842914581298828,9.872238931666597,,
14,6.838336944580078,9.865634797873465,,
15,6.743209362030029,9.728394706276754,,
16,6.666778564453125,9.618128373641365,,
17,6.582550048828125,9.49661231184774,,
18,6.563561916351318,9.469218227287708,,
19,6.4367194175720215,9.286223183324852,,
20,6.4562668800354,9.314424210482732,,
21,6.3603315353393555,9.176018764443775,,
22,6.314296245574951,9.109603880194783,,
23,6.309573173522949,9.102789927567597,,
24,6.289057731628418,9.073192401284713,,
25,6.231122970581055,8.989610208826594,,
26,6.164209365844727,8.89307428310549,,
27,6.121082305908203,8.830855087606945,,
28,6.195488929748535,8.938201154830683,,
29,6.079648017883301,8.771078045750654,,
30,6.116028785705566,8.82356439907157,,
31,6.133368968963623,8.848580995466074,,
32,6.096364974975586,8.795195516846448,,
33,6.024327278137207,8.691267088860656,,
34,6.074961185455322,8.764316375849331,,
35,6.024588584899902,8.691644074831347,,
36,5.953033447265625,8.588411832616249,,
37,5.998651027679443,8.654224089656617,,
38,5.999798774719238,8.655879938619124,,
39,5.931789875030518,8.557763836301891,,
40,5.993386268615723,8.646628647863912,,
41,6.054966449737549,8.735470069785414,,
42,5.9619598388671875,8.601289893512854,,
43,5.931759357452393,8.557719808743272,,
44,5.998909950256348,8.65459763597429,,
45,5.947056770324707,8.57978931043259,,
46,5.902737617492676,8.515850288425419,,
47,5.970646858215332,8.61382261324653,,
48,5.905655860900879,8.52006042371854,,
49,5.883249282836914,8.487734564662366,,
50,5.829064846038818,8.409562946400392,,
51,5.917974472045898,8.5378324229281,,
52,5.881465911865234,8.48516170420546,,
53,5.852787017822266,8.443786805991488,,
54,5.957120895385742,8.594308773749033,,
55,5.9329938888549805,8.559500861075607,,
56,5.835605144500732,8.41899860255733,,
57,5.868244171142578,8.466086764432964,,
58,5.953964710235596,8.589755361084789,,
59,5.953392028808594,8.588929156430043,,
60,5.915580749511719,8.534379011298775,,
61,5.889034748077393,8.49608122667404,,
62,5.920077323913574,8.540866196889318,,
63,5.909895896911621,8.526177502644428,,
64,5.88787317276001,8.494405427724033,,
65,5.82373046875,8.401867066739584,,
66,5.810568332672119,8.382878118292519,,
67,5.815321922302246,8.389736098478325,,
68,5.856449604034424,8.449070800956598,,
69,5.812838554382324,8.38615335589555,,
70,5.879925727844238,8.482939688356312,,
71,5.853381156921387,8.444643967523389,,
72,5.875812530517578,8.47700559897094,,
73,5.796599388122559,8.362725191264415,,
74,5.873073577880859,8.473054125584717,,
75,5.848891735076904,8.438167100891896,,
76,5.8159613609313965,8.390658613417553,,
77,5.8216938972473145,8.398928915132243,,
78,5.893460750579834,8.502466598535275,,
79,5.827699661254883,8.407593401082712,,
80,5.8404645919799805,8.426009303337102,,
81,5.981769561767578,8.629869282502634,,
82,5.798589706420898,8.36559661360322,,
83,5.8608808517456055,8.45546374005447,,
84,5.913366317749023,8.531184261576346,,
85,5.870654106140137,8.469563565702806,,
86,5.909267425537109,8.52527081010908,,
87,5.873625755310059,8.473850749223514,,
88,5.81679630279541,8.391863179904195,,
89,5.843592166900635,8.430521440165139,,
90,5.9043354988098145,8.518155543877583,,
91,5.908048629760742,8.523512459486659,,
92,5.85474967956543,8.446618328355294,,
93,5.856444358825684,8.44906323371996,,
94,5.855410575866699,8.447571800171676,,
95,5.835278034210205,8.418526682163362,,
96,5.892237663269043,8.500702056537422,,
97,5.797128677368164,8.363488794234247,,
98,5.820293426513672,8.396908462949908,,
99,5.916902542114258,8.536285954931541,,
100,5.81510066986084,8.389416898678324,,
101,5.881545543670654,8.485276588616236,,
102,5.852411270141602,8.443244716675968,,
103,5.914135932922363,8.532294581570318,,
104,5.890411853790283,8.498067970256807,,
105,5.782990455627441,8.343091651841917,,
106,5.707429885864258,8.234080792557828,,
107,5.854896545410156,8.446830210981156,,
108,5.789854049682617,8.352993724947995,,
109,5.839137077331543,8.424094104537092,,
110,5.822250843048096,8.399732418077074,,
111,5.880398750305176,8.483622115514935,,
112,5.800588607788086,8.368480418692888,,
113,5.79178524017334,8.355779843891971,,
114,5.811373233795166,8.384039345151145,,
115,5.913756847381592,8.531747676740574,,
116,5.8228840827941895,8.400645989918457,,
117,5.8081231117248535,8.379350410158022,,
118,5.8656511306762695,8.462345797811395,,
119,5.803773880004883,8.373075795123942,,
120,5.798131942749023,8.364936200223907,,
121,5.837582588195801,8.421851450769841,,
122,5.852869987487793,8.44390650591649,,
123,5.852859973907471,8.443892059373816,,
124,5.759188652038574,8.308752907840045,,
125,5.844492435455322,8.431820253144453,,
126,5.942573547363281,8.573321386898941,,
127,5.872624397277832,8.472406094956266,,
128,5.830925464630127,8.412247251615058,,
129,5.780910015106201,8.34009021061906,,
130,5.822505950927734,8.40010046094992,,
131,5.796700477600098,8.362871032552347,,
132,5.835175514221191,8.41837877708362,,
133,5.859865188598633,8.453998447869118,,
134,5.825312614440918,8.404149620481835,,
135,5.818626403808594,8.394503457560242,,
136,5.77086067199707,8.325592073151325,,
137,5.748266220092773,8.292995169437392,,
138,5.762507915496826,8.313541592770669,,
139,5.756198883056641,8.304439582956405,,
140,5.79050350189209,8.353930686429894,,
141,5.815795421600342,8.39041921356755,,
142,5.842534065246582,8.428994922156079,,
143,5.743668079376221,8.286361454628311,,
144,5.829043388366699,8.409531989523238,,
145,5.765582084655762,8.31797668137112,,
146,5.796343803405762,8.362356460460965,,
147,5.769767761230469,8.324015336208214,,
148,5.846071720123291,8.434098679303084,,
149,5.8211517333984375,8.39814673803612,,
150,5.771223545074463,8.326115588340551,,
151,5.834052085876465,8.416758012581889,,
152,5.778447151184082,8.336537049052234,,
153,5.7951812744140625,8.360679285649752,,
154,5.815587997436523,8.39011996375505,,
155,5.783040523529053,8.34316388455528,,
156,5.764147758483887,8.315907386115938,,
157,5.788234710693359,8.350657512618673,,
158,5.824440956115723,8.402892083338726,,
159,5.798460006713867,8.365409496479081,,
160,5.789949417114258,8.353131311068685,,
161,5.796535491943359,8.362633008563552,,
162,5.777669906616211,8.335415722168609,,
163,5.832828998565674,8.414993470584037,,
164,5.6998395919799805,8.22313031321209,,
165,5.78791618347168,8.350197974975568,,
166,5.799162864685059,8.36642350618857,,
167,5.836514472961426,8.420310486218112,,
168,5.84886360168457,8.43812651298629,,
169,5.879491806030273,8.482313671507171,,
170,5.753293037414551,8.300247333858975,,
171,5.778336524963379,8.336377449152232,,
172,5.786647796630859,8.348368079570388,,
173,5.836775779724121,8.420687472188803,,
174,5.776876449584961,8.334271005644466,,
175,5.771224021911621,8.326116276271154,,
176,5.803981781005859,8.373375732867046,,
177,5.730072975158691,8.266747865193313,,
178,5.804947853088379,8.37476948026964,,
179,5.744108200073242,8.286996414575297,,
180,5.779845714569092,8.338554749512156,,
181,5.7609944343566895,8.311358101035315,,
182,5.806802749633789,8.377445530317065,,
183,5.7011566162109375,8.225030377538824,,
184,5.794757843017578,8.360068403273887,,
185,5.804859161376953,8.374641525177397,,
186,5.718197345733643,8.24961495351436,,
187,5.859222412109375,8.453071117415666,,
188,5.7536516189575195,8.300764657672769,,
189,5.708902359008789,8.236205122261286,,
190,5.735979080200195,8.27526857364766,,
191,5.838008880615234,8.422466460729327,,
192,5.790172576904297,8.353453262591099,,
193,5.811901092529297,8.384800884329165,,
194,5.77135705947876,8.326308208909516,,
195,5.70864200592041,8.2358295121518,,
196,5.734556198120117,8.273215788726962,,
197,5.745643138885498,8.289210863187806,,
198,5.781032085418701,8.340266320853543,,
199,5.72269344329834,8.2561014511743,,
