step,train_loss,train_bpc,avg_val_loss,avg_val_bpc
5001,3.913288116455078,5.645681359179454,,
5002,4.026877403259277,5.809556059949986,,
5003,4.028985977172852,5.812598089078447,,
5004,4.0036301612854,5.776017379239928,,
5005,3.950491189956665,5.699354048826021,,
5006,3.928762674331665,5.668006427087955,,
5007,4.0356221199035645,5.822172019286678,,
5008,3.9162824153900146,5.650001219403825,,
5009,4.075078964233398,5.879096212930458,,
5010,3.9247255325317383,5.662182062633835,,
5011,3.946755886077881,5.693965144443886,,
5012,3.9297256469726562,5.669395702941625,,
5013,4.025501728057861,5.807571380159029,,
5014,4.043461322784424,5.833481598407417,,
5015,3.9610443115234375,5.714578984976302,,
5016,3.9769392013549805,5.737510463711745,,
5017,4.071724891662598,5.874257309065782,,
5018,4.062643051147461,5.861154982792449,,
5019,3.8902463912963867,5.612439176559483,,
5020,4.036954402923584,5.824094097392721,,
5021,3.90763783454895,5.637529725493859,,
5022,3.882800340652466,5.60169679622129,,
5023,4.001140117645264,5.772425005628706,,
5024,4.008788585662842,5.783459412508064,,
5025,3.97287654876709,5.731649294970341,,
5026,4.010658264160156,5.786156788404196,,
5027,3.8241262435913086,5.5170479673625215,,
5028,3.9945316314697266,5.762890975395475,,
5029,3.929669141769409,5.669314183165116,,
5030,3.9849798679351807,5.749110693512442,,
5031,4.028378009796143,5.811720977559047,,
5032,3.980276107788086,5.742324602074697,,
5033,3.8952646255493164,5.619678958230204,,
5034,4.021193981170654,5.8013566150874505,,
5035,4.00330924987793,5.775554401943805,,
5036,3.9567770957946777,5.708422694006017,,
5037,3.9508869647979736,5.699925031226885,,
5038,3.92915678024292,5.668575001731707,,
5039,3.9184460639953613,5.653122704516986,,
5040,3.9742236137390137,5.73359269892509,,
5041,4.084425449371338,5.892580340688705,,
5042,3.9136743545532227,5.646238582968249,,
5043,3.977853298187256,5.738829226678561,,
5044,4.044125080108643,5.834439197807421,,
5045,3.932076930999756,5.6727878887472425,,
5046,3.992600202560425,5.760104512486196,,
5047,3.903815269470215,5.632014929811292,,
5048,4.009634971618652,5.784680489329189,,
5049,3.9055004119873047,5.634446076563888,,
5050,3.8928449153900146,5.616188054382991,,
5051,3.994410991668701,5.762716928952802,,
5052,3.9466514587402344,5.693814487641729,,
5053,3.8982934951782227,5.624048693423326,,
5054,3.901506185531616,5.628683625864079,,
5055,3.9538521766662598,5.704202927684447,,
5056,3.921905040740967,5.658112953114421,,
5057,3.8401081562042236,5.540104993433094,,
5058,4.0518293380737305,5.845554092567382,,
5059,4.019291877746582,5.7986124599102835,,
5060,4.078041076660156,5.883369637839096,,
5061,3.8504114151000977,5.554969453947167,,
5062,4.0289459228515625,5.812540302907758,,
5063,3.951781749725342,5.701215933004262,,
5064,3.9765841960906982,5.7369982993774755,,
5065,3.9348325729370117,5.676763439704588,,
5066,3.84289288520813,5.544122508157249,,
5067,3.9051005840301514,5.633869246752894,,
5068,3.9471399784088135,5.694519272544966,,
5069,3.9226505756378174,5.659188532612917,,
5070,3.9263663291931152,5.664549231840311,,
5071,3.969316244125366,5.726512861119672,,
5072,3.963639736175537,5.718323391250887,,
5073,3.8193373680114746,5.510139080312061,,
5074,3.9705963134765625,5.728359610824637,,
5075,3.8642196655273438,5.574890548361908,,
5076,3.8882226943969727,5.609519599078436,,
5077,3.87355375289917,5.5883567899244655,,
5078,4.0099873542785645,5.78518887004514,,
5079,3.8762660026550293,5.5922697391968965,,
5080,3.9505772590637207,5.699478220299944,,
5081,4.0067243576049805,5.780481360925723,,
5082,3.8933820724487305,5.616963008207779,,
5083,3.9773244857788086,5.738066311639334,,
5084,3.987086772918701,5.752150314883791,,
5085,3.962008476257324,5.71596998065648,,
5086,3.9781885147094727,5.7393128418927875,,
5087,3.9542040824890137,5.704710620469794,,
5088,3.962104558944702,5.716108598673076,,
5089,4.022876739501953,5.80378432218703,,
5090,4.019944667816162,5.799554236906409,,
5091,4.008655071258545,5.783266791939097,,
5092,3.9314732551574707,5.6719169686032735,,
5093,3.9551773071289062,5.706114686831437,,
5094,3.936037540435791,5.678501840339509,,
5095,3.9143893718719482,5.6472701349081245,,
5096,3.9928534030914307,5.760469803636629,,
5097,3.9120240211486816,5.643857655149705,,
5098,3.935181140899658,5.67726631697571,,
5099,4.08195686340332,5.889018923954638,,
5100,4.019253730773926,5.798557425462008,,
5101,3.969052791595459,5.726132779461265,,
5102,4.049520015716553,5.842222444654868,,
5103,4.016453742980957,5.794517896958542,,
5104,3.9816107749938965,5.744250119833757,,
5105,3.9480974674224854,5.695900637196695,,
5106,3.8625810146331787,5.572526474843148,,
5107,4.0641679763793945,5.863354984862286,,
5108,3.937406063079834,5.680476201171413,,
5109,3.939786911010742,5.683911038674446,,
5110,3.9036009311676025,5.63170570500504,,
5111,4.04011869430542,5.828659204877224,,
5112,3.922039270401001,5.658306605579292,,
5113,3.8863892555236816,5.606874505908166,,
5114,3.9112367630004883,5.642721881723406,,
5115,4.033125400543213,5.818570014647007,,
5116,4.028476715087891,5.811863379193961,,
5117,3.972817897796631,5.731564679506116,,
5118,3.940034866333008,5.68426876258824,,
5119,3.9706103801727295,5.728379904777439,,
5120,3.9121813774108887,5.644084672248844,,
5121,4.02315092086792,5.804179882284014,,
5122,3.980917453765869,5.7432498687363385,,
5123,3.990422487258911,5.7569627334202345,,
5124,3.845032215118408,5.547208908809633,,
5125,3.9584286212921143,5.71080534165107,,
5126,4.052109718322754,5.8459585957622116,,
5127,4.0100884437561035,5.785334711333071,,
5128,3.970057964324951,5.727582937173341,,
5129,3.928382396697998,5.667457802431702,,
5130,3.982569694519043,5.745633548277297,,
5131,3.9592888355255127,5.712046368459696,,
5132,3.9244630336761475,5.661803356836635,,
5133,3.951766014099121,5.701193231294348,,
5134,3.9709181785583496,5.7288239639819665,,
5135,3.868572473526001,5.581170322875512,,
5136,3.946444511413574,5.693515925759832,,
5137,3.914799690246582,5.647862099192394,,
5138,3.9074745178222656,5.637294109262176,,
5139,3.8532824516296387,5.559111484110547,,
5140,3.9577479362487793,5.709823320714643,,
5141,4.040410995483398,5.829080906337139,,
5142,3.9656295776367188,5.721194125659089,,
5143,3.8975353240966797,5.622954883763839,,
5144,3.9576797485351562,5.7097249466383495,,
5145,3.909696102142334,5.6404991779436555,,
5146,3.912299633026123,5.644255279038499,,
5147,3.9240646362304688,5.661228590817451,,
5148,3.8741021156311035,5.5891479101184345,,
5149,3.916248321533203,5.649952032365679,,
5150,3.999100685119629,5.769482726437745,,
5151,4.014549255371094,5.7917703021283575,,
5152,3.900364398956299,5.627036376034115,,
5153,3.9039573669433594,5.63221993313112,,
5154,3.9431138038635254,5.688710730494725,,
5155,3.921017646789551,5.656832714261398,,
5156,3.8246452808380127,5.517796779824378,,
5157,3.90047550201416,5.627196663864719,,
5158,3.9417810440063477,5.6867879644580785,,
5159,3.851778984069824,5.556942438917865,,
5160,3.8673667907714844,5.579430890344686,,
5161,4.024005889892578,5.805413341856003,,
5162,4.008413314819336,5.782918011123147,,
5163,3.9117159843444824,5.643413251979875,,
5164,3.9063096046447754,5.635613494797945,,
5165,3.8912720680236816,5.613918915287507,,
5166,3.9575557708740234,5.7095460846814525,,
5167,4.065771102905273,5.865667807551089,,
5168,3.977668285369873,5.738562309604422,,
5169,4.046357154846191,5.837659400962176,,
